,State_Name,N,P,K,pH,rainfall,temperature,Area_in_hectares,Production_in_tons,Crop
47287,telangana,10,20,20,6.46,942.8,28.99454545,214,59,coriander
47288,telangana,60,60,85,6.6,942.8,28.99454545,196,0,cucumber
47289,telangana,20,125,200,4.04,942.8,28.99454545,1376,26258,grapes
47290,telangana,20,20,30,4.92,942.8,28.99454545,3087,9402,mango
47291,telangana,20,10,10,3.96,942.8,28.99454545,439,2770,orange
47292,telangana,50,50,50,5.88,942.8,28.99454545,40,3632,papaya
47293,telangana,180,60,90,4.82,942.8,28.99454545,190,1665,potato
47294,telangana,90,20,120,5.18,942.8,28.99454545,59,427,sweetpotato
47295,telangana,50,50,50,5.42,942.8,28.99454545,6,38,tapioca
47296,telangana,100,40,90,5.92,942.8,28.99454545,8975,72659,tomato
47297,telangana,25,60,100,5.1,942.8,28.99454545,5221,27421,turmeric
47298,telangana,120,40,20,5.66,770.44,28.68,123549,279075,cotton
47299,telangana,80,40,40,5.4,770.44,28.68,1598,1679,jowar
47300,telangana,80,40,20,5.52,770.44,28.68,62853,223065,maize
47301,telangana,20,40,20,5.68,770.44,28.68,31832,17476,moong
47302,telangana,120,60,65,6,770.44,28.68,7,75,onion
47303,telangana,80,40,40,5.46,770.44,28.68,124333,381827,rice
47304,telangana,30,15,30,6.4,770.44,28.68,24744,9353,sesamum
47305,telangana,50,60,30,5.36,770.44,28.68,313,461,sunflower
47306,telangana,20,60,20,6.08,98.94,25.574,644,210,horsegram
47307,telangana,80,40,40,5.42,98.94,25.574,10343,5616,jowar
47308,telangana,80,40,20,5.32,98.94,25.574,21451,79690,maize
47309,telangana,20,40,20,5.54,98.94,25.574,1760,595,moong
47310,telangana,120,60,65,6.16,98.94,25.574,168,4656,onion
47311,telangana,80,40,40,5.56,98.94,25.574,45902,128939,rice
47312,telangana,30,15,30,6.52,98.94,25.574,224,46,sesamum
47313,telangana,60,30,30,6.8,98.94,25.574,51,30,wheat
47314,telangana,100,75,50,6.6,942.8,28.99454545,436,6105,banana
47315,telangana,80,10,40,6.66,942.8,28.99454545,558,2232,ladyfinger
47316,telangana,100,50,50,6.34,942.8,28.99454545,51,0,bottlegourd
47317,telangana,80,15,40,6.52,942.8,28.99454545,531,6892,brinjal
47318,telangana,100,65,70,6.66,942.8,28.99454545,27,0,cabbage
47319,telangana,10,20,20,6.64,942.8,28.99454545,718,197,coriander
47320,telangana,60,60,85,6.62,942.8,28.99454545,1259,0,cucumber
47321,telangana,20,20,30,4.82,942.8,28.99454545,5848,17697,mango
47322,telangana,20,10,10,4.08,942.8,28.99454545,593,3746,orange
47323,telangana,50,50,50,6.08,942.8,28.99454545,70,6357,papaya
47324,telangana,90,20,120,5,942.8,28.99454545,72,520,sweetpotato
47325,telangana,100,40,90,6.04,942.8,28.99454545,1719,11518,tomato
47326,telangana,25,60,100,4.86,942.8,28.99454545,9399,47127,turmeric
47327,tripura,120,40,20,5.5,1220.22,27.26666667,540,140,cotton
47328,tripura,80,40,20,5.42,1220.22,27.26666667,584,600,maize
47329,tripura,80,40,40,5.58,1220.22,27.26666667,31740,62420,rice
47330,tripura,60,30,30,6.7,145.76,21.66,260,545,wheat
47331,tripura,180,60,90,5.12,1778.88,24.60909091,545,7840,potato
47332,tripura,120,40,20,5.44,1220.22,27.26666667,310,80,cotton
47333,tripura,80,40,20,5.42,1220.22,27.26666667,335,313,maize
47334,tripura,80,40,40,5.68,1220.22,27.26666667,43810,98970,rice
47335,tripura,60,30,30,6.12,145.76,21.66,120,248,wheat
47336,tripura,180,60,90,5,1778.88,24.60909091,1060,17495,potato
47337,tripura,120,40,20,5.32,1220.22,27.26666667,220,50,cotton
47338,tripura,80,40,20,5.52,1220.22,27.26666667,626,615,maize
47339,tripura,80,40,40,5.6,1220.22,27.26666667,80890,201840,rice
47340,tripura,60,30,30,6.6,145.76,21.66,210,412,wheat
47341,tripura,180,60,90,4.96,1778.88,24.60909091,2530,40120,potato
47342,tripura,120,40,20,5.44,1220.22,27.26666667,147,35,cotton
47343,tripura,80,40,20,5.46,1220.22,27.26666667,695,622,maize
47344,tripura,80,40,40,5.32,1220.22,27.26666667,101000,253590,rice
47345,tripura,60,30,30,7,145.76,21.66,305,605,wheat
47346,tripura,180,60,90,5.08,1778.88,24.60909091,1530,24110,potato
47347,uttar pradesh,80,40,40,5.4,579.75,34.01,645,573,jowar
47348,uttar pradesh,80,40,20,5.6,579.75,34.01,103,178,maize
47349,uttar pradesh,20,40,20,5.46,579.75,34.01,72,17,moong
47350,uttar pradesh,80,40,40,5.46,579.75,34.01,824,1436,rice
47351,uttar pradesh,30,15,30,6.52,579.75,34.01,929,121,sesamum
47352,uttar pradesh,70,40,45,5.34,75.32,22.676,10480,28833,barley
47353,uttar pradesh,120,60,65,5.92,75.32,22.676,45,646,onion
47354,uttar pradesh,50,40,20,5.08,75.32,22.676,77739,108201,rapeseed
47355,uttar pradesh,60,30,30,6.12,75.32,22.676,130473,424924,wheat
47356,uttar pradesh,80,40,20,5.44,34.81,34.66666667,19,26,maize
47357,uttar pradesh,20,40,20,5.56,34.81,34.66666667,63,25,moong
47358,uttar pradesh,120,60,65,5.98,34.81,34.66666667,24,237,onion
47359,uttar pradesh,180,60,90,5.16,689.88,29.03727273,31737,790473,potato
47360,uttar pradesh,80,40,20,5.36,579.75,34.01,30476,50224,maize
47361,uttar pradesh,20,40,20,5.68,579.75,34.01,586,137,moong
47362,uttar pradesh,80,40,40,5.66,579.75,34.01,30731,63252,rice
47363,uttar pradesh,30,15,30,6.6,579.75,34.01,19,2,sesamum
47364,uttar pradesh,50,60,30,5.42,579.75,34.01,113,191,sunflower
47365,uttar pradesh,70,40,45,5.42,75.32,22.676,17816,61643,barley
47366,uttar pradesh,120,60,65,5.98,75.32,22.676,48,689,onion
47367,uttar pradesh,50,40,20,4.84,75.32,22.676,17348,20671,rapeseed
47368,uttar pradesh,60,30,30,6.8,75.32,22.676,219859,723449,wheat
47369,uttar pradesh,80,40,20,5.64,34.81,34.66666667,72,98,maize
47370,uttar pradesh,20,40,20,5.52,34.81,34.66666667,2836,1069,moong
47371,uttar pradesh,120,60,65,5.98,34.81,34.66666667,77,760,onion
47372,uttar pradesh,180,60,90,5,689.88,29.03727273,8583,193332,potato
47373,uttar pradesh,80,40,40,5.68,579.75,34.01,9502,6484,jowar
47374,uttar pradesh,80,40,20,5.38,579.75,34.01,139,159,maize
47375,uttar pradesh,20,40,20,5.68,579.75,34.01,81,46,moong
47376,uttar pradesh,80,40,40,5.6,579.75,34.01,175078,408380,rice
47377,uttar pradesh,30,15,30,6.5,579.75,34.01,402,106,sesamum
47378,uttar pradesh,70,40,45,5.68,75.32,22.676,6129,8074,barley
47379,uttar pradesh,80,40,20,5.6,75.32,22.676,5,7,maize
47380,uttar pradesh,120,60,65,6.04,75.32,22.676,281,4033,onion
47381,uttar pradesh,50,40,20,5.16,75.32,22.676,1265,794,rapeseed
47382,uttar pradesh,60,30,30,6.8,75.32,22.676,217811,549516,wheat
47383,uttar pradesh,80,40,20,5.44,34.81,34.66666667,3,4,maize
47384,uttar pradesh,20,40,20,5.58,34.81,34.66666667,3153,1318,moong
47385,uttar pradesh,120,60,65,5.82,34.81,34.66666667,72,710,onion
47386,uttar pradesh,180,60,90,5,689.88,29.03727273,11968,249676,potato
47387,uttar pradesh,80,40,40,5.36,579.75,34.01,1278,1115,jowar
47388,uttar pradesh,80,40,20,5.44,579.75,34.01,480,669,maize
47389,uttar pradesh,80,40,40,5.36,579.75,34.01,114092,298678,rice
47390,uttar pradesh,30,15,30,6.44,579.75,34.01,13,2,sesamum
47391,uttar pradesh,50,60,30,5.4,579.75,34.01,17,29,sunflower
47392,uttar pradesh,70,40,45,5.44,75.32,22.676,927,2117,barley
47393,uttar pradesh,120,60,65,6.04,75.32,22.676,21,302,onion
47394,uttar pradesh,50,40,20,5.04,75.32,22.676,2878,2012,rapeseed
47395,uttar pradesh,60,30,30,7,75.32,22.676,117089,353451,wheat
47396,uttar pradesh,80,40,20,5.36,34.81,34.66666667,266,364,maize
47397,uttar pradesh,20,40,20,5.36,34.81,34.66666667,252,152,moong
47398,uttar pradesh,120,60,65,5.96,34.81,34.66666667,91,927,onion
47399,uttar pradesh,180,60,90,4.9,689.88,29.03727273,4174,74961,potato
47400,uttar pradesh,80,40,20,5.54,579.75,34.01,2682,1995,maize
47401,uttar pradesh,20,40,20,5.36,579.75,34.01,136,32,moong
47402,uttar pradesh,80,40,40,5.62,579.75,34.01,23717,51949,rice
47403,uttar pradesh,70,40,45,5.68,75.32,22.676,51,121,barley
47404,uttar pradesh,120,60,65,5.82,75.32,22.676,26,373,onion
47405,uttar pradesh,50,40,20,5.16,75.32,22.676,1684,1150,rapeseed
47406,uttar pradesh,60,30,30,6.3,75.32,22.676,92947,288702,wheat
47407,uttar pradesh,80,40,20,5.64,34.81,34.66666667,401,548,maize
47408,uttar pradesh,120,60,65,5.9,34.81,34.66666667,5,49,onion
47409,uttar pradesh,180,60,90,5.16,689.88,29.03727273,3596,77303,potato
47410,uttar pradesh,80,40,40,5.36,579.75,34.01,1933,2491,jowar
47411,uttar pradesh,80,40,20,5.58,579.75,34.01,11607,21299,maize
47412,uttar pradesh,20,40,20,5.42,579.75,34.01,322,75,moong
47413,uttar pradesh,80,40,40,5.34,579.75,34.01,43191,97961,rice
47414,uttar pradesh,30,15,30,6.5,579.75,34.01,25,3,sesamum
47415,uttar pradesh,50,60,30,5.52,579.75,34.01,44,73,sunflower
47416,uttar pradesh,70,40,45,5.32,75.32,22.676,3903,9690,barley
47417,uttar pradesh,120,60,65,6.1,75.32,22.676,24,345,onion
47418,uttar pradesh,50,40,20,4.84,75.32,22.676,14233,15815,rapeseed
47419,uttar pradesh,60,30,30,6.6,75.32,22.676,91012,284408,wheat
47420,uttar pradesh,80,40,20,5.32,34.81,34.66666667,76,104,maize
47421,uttar pradesh,20,40,20,5.52,34.81,34.66666667,663,393,moong
47422,uttar pradesh,120,60,65,6.06,34.81,34.66666667,85,866,onion
47423,uttar pradesh,180,60,90,5.02,689.88,29.03727273,3647,78713,potato
47424,uttar pradesh,80,40,40,5.44,579.75,34.01,15,17,jowar
47425,uttar pradesh,80,40,20,5.44,579.75,34.01,7157,9111,maize
47426,uttar pradesh,80,40,40,5.44,579.75,34.01,205352,417537,rice
47427,uttar pradesh,30,15,30,6.38,579.75,34.01,70,9,sesamum
47428,uttar pradesh,50,60,30,5.34,579.75,34.01,6,10,sunflower
47429,uttar pradesh,70,40,45,5.6,75.32,22.676,4240,7033,barley
47430,uttar pradesh,120,60,65,5.86,75.32,22.676,90,1292,onion
47431,uttar pradesh,50,40,20,5.46,75.32,22.676,11,16,ragi
47432,uttar pradesh,50,40,20,5.18,75.32,22.676,1201,1197,rapeseed
47433,uttar pradesh,60,30,30,6.12,75.32,22.676,222018,552640,wheat
47434,uttar pradesh,80,40,20,5.64,34.81,34.66666667,458,626,maize
47435,uttar pradesh,20,40,20,5.56,34.81,34.66666667,68,41,moong
47436,uttar pradesh,120,60,65,6.08,34.81,34.66666667,651,6629,onion
47437,uttar pradesh,180,60,90,5.02,689.88,29.03727273,5571,91359,potato
47438,uttar pradesh,80,40,40,5.64,579.75,34.01,57,49,jowar
47439,uttar pradesh,80,40,20,5.44,579.75,34.01,372,506,maize
47440,uttar pradesh,20,40,20,5.68,579.75,34.01,10,6,moong
47441,uttar pradesh,80,40,40,5.42,579.75,34.01,3147,8514,rice
47442,uttar pradesh,30,15,30,6.42,579.75,34.01,1,0,sesamum
47443,uttar pradesh,70,40,45,5.56,75.32,22.676,171,432,barley
47444,uttar pradesh,120,60,65,6.02,75.32,22.676,75,1076,onion
47445,uttar pradesh,50,40,20,5,75.32,22.676,1036,883,rapeseed
47446,uttar pradesh,60,30,30,6.3,75.32,22.676,57683,208723,wheat
47447,uttar pradesh,20,40,20,5.32,34.81,34.66666667,115,63,moong
47448,uttar pradesh,120,60,65,6.04,34.81,34.66666667,42,415,onion
47449,uttar pradesh,180,60,90,5.04,689.88,29.03727273,353,6390,potato
47450,uttar pradesh,80,40,40,5.66,579.75,34.01,96,122,jowar
47451,uttar pradesh,80,40,20,5.48,579.75,34.01,81763,99914,maize
47452,uttar pradesh,80,40,40,5.68,579.75,34.01,156432,291867,rice
47453,uttar pradesh,30,15,30,6.36,579.75,34.01,557,72,sesamum
47454,uttar pradesh,70,40,45,5.42,75.32,22.676,724,1624,barley
47455,uttar pradesh,80,40,20,5.32,75.32,22.676,118,161,maize
47456,uttar pradesh,120,60,65,6.06,75.32,22.676,66,947,onion
47457,uttar pradesh,50,40,20,5.14,75.32,22.676,6789,4713,rapeseed
47458,uttar pradesh,60,30,30,6.4,75.32,22.676,153281,417767,wheat
47459,uttar pradesh,80,40,20,5.68,34.81,34.66666667,1547,2115,maize
47460,uttar pradesh,20,40,20,5.58,34.81,34.66666667,20,11,moong
47461,uttar pradesh,120,60,65,5.92,34.81,34.66666667,338,3336,onion
47462,uttar pradesh,180,60,90,5.14,689.88,29.03727273,1905,35980,potato
47463,uttar pradesh,25,60,100,4.92,689.88,29.03727273,156,282,turmeric
47464,uttar pradesh,80,40,40,5.48,579.75,34.01,1557,1755,jowar
47465,uttar pradesh,80,40,20,5.48,579.75,34.01,24969,16804,maize
47466,uttar pradesh,80,40,40,5.4,579.75,34.01,122943,219624,rice
47467,uttar pradesh,70,40,45,5.52,75.32,22.676,6337,10511,barley
47468,uttar pradesh,80,40,20,5.58,75.32,22.676,520,711,maize
47469,uttar pradesh,120,60,65,6.08,75.32,22.676,358,5138,onion
47470,uttar pradesh,50,40,20,5.06,75.32,22.676,879,876,rapeseed
47471,uttar pradesh,60,30,30,6.8,75.32,22.676,136832,321216,wheat
47472,uttar pradesh,80,40,20,5.58,34.81,34.66666667,734,1003,maize
47473,uttar pradesh,20,40,20,5.48,34.81,34.66666667,249,151,moong
47474,uttar pradesh,120,60,65,6.08,34.81,34.66666667,191,1945,onion
47475,uttar pradesh,180,60,90,5.12,689.88,29.03727273,7336,163358,potato
47476,uttar pradesh,80,40,20,5.48,579.75,34.01,5743,5243,maize
47477,uttar pradesh,80,40,40,5.5,579.75,34.01,98272,171771,rice
47478,uttar pradesh,70,40,45,5.58,75.32,22.676,241,540,barley
47479,uttar pradesh,80,40,20,5.32,75.32,22.676,11,15,maize
47480,uttar pradesh,120,60,65,5.96,75.32,22.676,28,402,onion
47481,uttar pradesh,50,40,20,5.14,75.32,22.676,16825,10499,rapeseed
47482,uttar pradesh,60,30,30,6.5,75.32,22.676,83464,194665,wheat
47483,uttar pradesh,80,40,20,5.56,34.81,34.66666667,146,199,maize
47484,uttar pradesh,120,60,65,5.96,34.81,34.66666667,79,779,onion
47485,uttar pradesh,180,60,90,5.08,689.88,29.03727273,1477,27896,potato
47486,uttar pradesh,80,40,40,5.64,579.75,34.01,34131,33487,jowar
47487,uttar pradesh,20,40,20,5.48,579.75,34.01,1904,597,moong
47488,uttar pradesh,80,40,40,5.56,579.75,34.01,60840,71378,rice
47489,uttar pradesh,30,15,30,6.58,579.75,34.01,1076,88,sesamum
47490,uttar pradesh,20,60,20,5.58,579.75,34.01,45,48,soyabean
47491,uttar pradesh,50,60,30,5.36,579.75,34.01,19,32,sunflower
47492,uttar pradesh,70,40,45,5.32,75.32,22.676,1267,1392,barley
47493,uttar pradesh,120,60,65,5.84,75.32,22.676,199,2856,onion
47494,uttar pradesh,50,40,20,5.02,75.32,22.676,1670,1020,rapeseed
47495,uttar pradesh,60,30,30,6.7,75.32,22.676,137249,247951,wheat
47496,uttar pradesh,120,60,65,5.94,34.81,34.66666667,13,128,onion
47497,uttar pradesh,180,60,90,4.94,689.88,29.03727273,164,3430,potato
47498,uttar pradesh,80,40,40,5.54,579.75,34.01,4500,3909,jowar
47499,uttar pradesh,80,40,20,5.32,579.75,34.01,6037,3779,maize
47500,uttar pradesh,80,40,40,5.64,579.75,34.01,176642,415220,rice
47501,uttar pradesh,30,15,30,6.46,579.75,34.01,190,25,sesamum
47502,uttar pradesh,70,40,45,5.46,75.32,22.676,341,779,barley
47503,uttar pradesh,80,40,20,5.68,75.32,22.676,4,5,maize
47504,uttar pradesh,120,60,65,5.96,75.32,22.676,115,1651,onion
47505,uttar pradesh,50,40,20,5,75.32,22.676,9206,7302,rapeseed
47506,uttar pradesh,60,30,30,6.11,75.32,22.676,160752,486977,wheat
47507,uttar pradesh,80,40,20,5.46,34.81,34.66666667,820,1121,maize
47508,uttar pradesh,20,40,20,5.48,34.81,34.66666667,69,42,moong
47509,uttar pradesh,120,60,65,6.02,34.81,34.66666667,334,3401,onion
47510,uttar pradesh,180,60,90,4.98,689.88,29.03727273,14080,560466,potato
47511,uttar pradesh,80,40,40,5.44,579.75,34.01,655,581,jowar
47512,uttar pradesh,80,40,20,5.58,579.75,34.01,382,728,maize
47513,uttar pradesh,20,40,20,5.36,579.75,34.01,38,21,moong
47514,uttar pradesh,80,40,40,5.5,579.75,34.01,159862,338695,rice
47515,uttar pradesh,30,15,30,6.58,579.75,34.01,2015,887,sesamum
47516,uttar pradesh,20,60,20,5.36,579.75,34.01,16,17,soyabean
47517,uttar pradesh,50,60,30,5.46,579.75,34.01,525,889,sunflower
47518,uttar pradesh,70,40,45,5.4,75.32,22.676,131,340,barley
47519,uttar pradesh,120,60,65,6.08,75.32,22.676,114,1636,onion
47520,uttar pradesh,50,40,20,5.16,75.32,22.676,9397,7022,rapeseed
47521,uttar pradesh,60,30,30,6.1,75.32,22.676,200112,552847,wheat
47522,uttar pradesh,80,40,20,5.34,34.81,34.66666667,142,194,maize
47523,uttar pradesh,120,60,65,6.12,34.81,34.66666667,140,1426,onion
47524,uttar pradesh,80,40,40,5.54,34.81,34.66666667,273,578,rice
47525,uttar pradesh,180,60,90,4.84,689.88,29.03727273,6030,102371,potato
47526,uttar pradesh,80,40,40,5.38,579.75,34.01,33,43,jowar
47527,uttar pradesh,80,40,20,5.66,579.75,34.01,3544,3569,maize
47528,uttar pradesh,20,40,20,5.46,579.75,34.01,2,0,moong
47529,uttar pradesh,80,40,40,5.34,579.75,34.01,118834,263294,rice
47530,uttar pradesh,30,15,30,6.64,579.75,34.01,188,24,sesamum
47531,uttar pradesh,70,40,45,5.38,75.32,22.676,45,103,barley
47532,uttar pradesh,80,40,20,5.62,75.32,22.676,7,10,maize
47533,uttar pradesh,50,40,20,5.06,75.32,22.676,2813,1625,rapeseed
47534,uttar pradesh,60,30,30,6.5,75.32,22.676,113999,269940,wheat
47535,uttar pradesh,80,40,20,5.6,34.81,34.66666667,144,197,maize
47536,uttar pradesh,20,40,20,5.64,34.81,34.66666667,54,29,moong
47537,uttar pradesh,120,60,65,5.9,34.81,34.66666667,188,1855,onion
47538,uttar pradesh,180,60,90,5.12,689.88,29.03727273,2740,32044,potato
47539,uttar pradesh,80,40,40,5.44,579.75,34.01,15,19,jowar
47540,uttar pradesh,80,40,20,5.34,579.75,34.01,3,3,maize
47541,uttar pradesh,20,40,20,5.64,579.75,34.01,14,3,moong
47542,uttar pradesh,80,40,40,5.42,579.75,34.01,55591,142603,rice
47543,uttar pradesh,30,15,30,6.44,579.75,34.01,153,20,sesamum
47544,uttar pradesh,50,60,30,5.64,579.75,34.01,7,12,sunflower
47545,uttar pradesh,70,40,45,5.38,75.32,22.676,31,73,barley
47546,uttar pradesh,120,60,65,6.18,75.32,22.676,18,258,onion
47547,uttar pradesh,50,40,20,5.16,75.32,22.676,2045,1938,rapeseed
47548,uttar pradesh,60,30,30,6.1,75.32,22.676,114543,316007,wheat
47549,uttar pradesh,80,40,20,5.5,34.81,34.66666667,10,14,maize
47550,uttar pradesh,120,60,65,6.12,34.81,34.66666667,6,59,onion
47551,uttar pradesh,80,40,40,5.4,34.81,34.66666667,54,139,rice
47552,uttar pradesh,180,60,90,5.1,689.88,29.03727273,1073,28528,potato
47553,uttar pradesh,80,40,40,5.58,579.75,34.01,1436,1275,jowar
47554,uttar pradesh,80,40,20,5.32,579.75,34.01,12100,24454,maize
47555,uttar pradesh,20,40,20,5.38,579.75,34.01,521,295,moong
47556,uttar pradesh,80,40,40,5.52,579.75,34.01,73263,146059,rice
47557,uttar pradesh,30,15,30,6.66,579.75,34.01,1869,230,sesamum
47558,uttar pradesh,50,60,30,5.68,579.75,34.01,121,205,sunflower
47559,uttar pradesh,70,40,45,5.36,75.32,22.676,1445,3744,barley
47560,uttar pradesh,120,60,65,6.16,75.32,22.676,147,2110,onion
47561,uttar pradesh,50,40,20,5,75.32,22.676,13412,14700,rapeseed
47562,uttar pradesh,60,30,30,7,75.32,22.676,300151,882748,wheat
47563,uttar pradesh,80,40,20,5.38,34.81,34.66666667,269,367,maize
47564,uttar pradesh,20,40,20,5.62,34.81,34.66666667,27,14,moong
47565,uttar pradesh,120,60,65,6.08,34.81,34.66666667,486,4949,onion
47566,uttar pradesh,80,40,40,5.4,34.81,34.66666667,105,209,rice
47567,uttar pradesh,180,60,90,5.1,689.88,29.03727273,21706,521031,potato
47568,uttar pradesh,25,60,100,4.88,689.88,29.03727273,69,125,turmeric
47569,uttar pradesh,80,40,40,5.4,579.75,34.01,102,88,jowar
47570,uttar pradesh,80,40,20,5.32,579.75,34.01,65862,128299,maize
47571,uttar pradesh,20,40,20,5.5,579.75,34.01,893,505,moong
47572,uttar pradesh,80,40,40,5.42,579.75,34.01,44941,102596,rice
47573,uttar pradesh,50,60,30,5.64,579.75,34.01,63,105,sunflower
47574,uttar pradesh,70,40,45,5.54,75.32,22.676,10887,34805,barley
47575,uttar pradesh,120,60,65,6.02,75.32,22.676,136,1952,onion
47576,uttar pradesh,50,40,20,5.1,75.32,22.676,7595,7238,rapeseed
47577,uttar pradesh,60,30,30,6.11,75.32,22.676,186200,662853,wheat
47578,uttar pradesh,80,40,20,5.52,34.81,34.66666667,568,777,maize
47579,uttar pradesh,20,40,20,5.56,34.81,34.66666667,1177,643,moong
47580,uttar pradesh,120,60,65,5.86,34.81,34.66666667,189,1865,onion
47581,uttar pradesh,180,60,90,4.94,689.88,29.03727273,7350,127647,potato
47582,uttar pradesh,80,40,40,5.6,579.75,34.01,717,672,jowar
47583,uttar pradesh,80,40,20,5.6,579.75,34.01,88,145,maize
47584,uttar pradesh,20,40,20,5.34,579.75,34.01,30,7,moong
47585,uttar pradesh,80,40,40,5.5,579.75,34.01,111549,332782,rice
47586,uttar pradesh,70,40,45,5.36,75.32,22.676,1059,1450,barley
47587,uttar pradesh,80,40,20,5.46,75.32,22.676,14,19,maize
47588,uttar pradesh,120,60,65,5.9,75.32,22.676,71,1019,onion
47589,uttar pradesh,50,40,20,4.9,75.32,22.676,305,304,rapeseed
47590,uttar pradesh,60,30,30,6.1,75.32,22.676,94005,190076,wheat
47591,uttar pradesh,20,40,20,5.52,34.81,34.66666667,20,12,moong
47592,uttar pradesh,120,60,65,5.94,34.81,34.66666667,18,148,onion
47593,uttar pradesh,180,60,90,5.04,689.88,29.03727273,961,17927,potato
47594,uttar pradesh,80,40,40,5.56,579.75,34.01,21883,19519,jowar
47595,uttar pradesh,80,40,20,5.68,579.75,34.01,16,19,maize
47596,uttar pradesh,20,40,20,5.62,579.75,34.01,886,278,moong
47597,uttar pradesh,80,40,40,5.52,579.75,34.01,13864,15805,rice
47598,uttar pradesh,30,15,30,6.52,579.75,34.01,281,23,sesamum
47599,uttar pradesh,20,60,20,5.4,579.75,34.01,5,6,soyabean
47600,uttar pradesh,70,40,45,5.68,75.32,22.676,5841,6735,barley
47601,uttar pradesh,120,60,65,5.82,75.32,22.676,101,1450,onion
47602,uttar pradesh,50,40,20,5.16,75.32,22.676,2240,1346,rapeseed
47603,uttar pradesh,60,30,30,6.6,75.32,22.676,56834,128539,wheat
47604,uttar pradesh,180,60,90,5.02,689.88,29.03727273,332,6944,potato
47605,uttar pradesh,80,40,40,5.66,579.75,34.01,91,126,jowar
47606,uttar pradesh,80,40,20,5.48,579.75,34.01,6151,3832,maize
47607,uttar pradesh,80,40,40,5.4,579.75,34.01,130793,281680,rice
47608,uttar pradesh,30,15,30,6.5,579.75,34.01,133,17,sesamum
47609,uttar pradesh,70,40,45,5.54,75.32,22.676,1100,2051,barley
47610,uttar pradesh,80,40,20,5.34,75.32,22.676,1450,1982,maize
47611,uttar pradesh,120,60,65,6.14,75.32,22.676,24,344,onion
47612,uttar pradesh,50,40,20,5.44,75.32,22.676,23,34,ragi
47613,uttar pradesh,50,40,20,5.04,75.32,22.676,1805,1495,rapeseed
47614,uttar pradesh,60,30,30,6.1,75.32,22.676,147656,378573,wheat
47615,uttar pradesh,80,40,20,5.5,34.81,34.66666667,173,237,maize
